1	368	7448
1	369	5950
1	370	9098
1	371	7626
1	372	3769
1	373	9638
1	374	9437
1	375	4418
1	376	7913
1	377	9493
1	378	10248
1	379	6204
1	380	7125
1	381	1376
1	382	6849
1	383	4215
1	384	4374
1	385	5778
1	386	8714
1	387	2807
1	388	5782
1	389	11236
1	390	2664
1	391	4195
1	392	4547
1	393	6274
1	394	7808
1	395	2726
1	396	6423
1	397	3501
1	398	9570
1	399	5484
1	400	2567
1	401	4240
1	402	12450
1	403	1554
1	404	12093
1	405	4333
1	406	4171
1	407	3400
1	408	2558
1	409	11363
1	410	7153
1	411	6357
1	412	7586
1	413	3965
1	414	8535
1	415	8644
1	416	2357
1	417	9457
1	418	6233
1	419	1322
1	420	6874
1	421	3441
1	422	5114
1	423	3099
1	424	10473
1	425	7035
1	426	8595
1	427	6927
1	428	6570
1	429	9699
1	430	6219
1	431	4338
1	432	7091
1	433	2836
1	434	2841
1	435	2797
1	436	4281
1	437	4545
1	438	1835
1	439	5257
1	440	4966
1	441	3265
1	442	2129
1	443	13137
1	444	5000
1	445	2298
1	446	1035
1	447	8392
1	448	2630
1	449	3283
1	450	8233
1	451	8350
1	452	1628
1	453	6237
1	454	295
1	455	8264
1	456	2747
1	457	2372
1	458	2307
1	459	4437
1	460	2464
1	461	5554
1	462	6769
1	463	5784
1	464	2539
1	465	3334
1	466	948
1	467	12726
1	468	6319
1	469	5301
1	470	1022
1	471	8419
1	472	4014
1	473	3353
1	474	1747
1	475	7483
1	476	9660
1	477	6950
1	478	2778
1	479	1237
1	480	5626
1	481	2120
1	482	3697
1	483	4265
1	484	3193
1	485	6604
1	486	4943
1	487	2557
1	488	6007
1	489	6213
1	490	2754
1	491	1635
1	492	11254
1	493	10260
1	494	8292
1	495	8698
1	496	797
1	497	5358
1	498	5371
1	499	2307
1	500	4172
2	1	830517
2	3	85
2	4	479427
2	5	1
2	6	10
2	7	3883
2	8	8474
2	9	69828
2	10	30334
2	11	360385
2	12	101730
2	13	1091
2	14	467
2	15	21046
2	16	18866
2	17	15135
2	18	1048
2	19	18505
2	20	237
2	21	9066
2	22	84286
2	23	7569
2	24	21946
2	25	51512
2	26	7379
2	27	3
2	28	18734
2	29	2501
2	30	1897
2	32	195
2	33	3770
2	34	9
2	35	11520
2	36	211
2	37	95325
2	38	439
2	39	682
2	40	140
2	41	11580
2	42	2277
2	43	563
2	44	121
2	45	1361
2	46	4146
2	47	29364
2	48	828
2	49	3393
2	50	695
2	51	1203
2	52	4
2	53	1319
2	54	4
2	55	734
2	56	778
2	57	17113
2	58	355
2	59	1663
2	60	7617
2	61	3729
2	62	335
2	63	3496
2	64	278
2	65	708
2	66	3013
2	67	406
2	68	22630
2	69	5966
2	70	8479
2	71	5
2	72	482
2	73	721
2	74	823
2	76	13052
2	77	36595
2	78	8
2	79	2855
2	80	13443
2	81	5880
2	82	531
2	83	6856
2	84	233
2	85	13783
2	86	15420
2	87	6768
2	88	769
2	89	8560
2	90	2
2	91	2412
2	92	244
2	93	17850
2	94	5913
2	95	677
2	96	2300
2	97	120
2	99	15625
2	100	8007
2	101	3562
2	102	17611
2	103	1352
2	104	372
2	105	1791
2	107	5766
2	108	16
2	109	33
2	110	3657
2	111	5482
2	112	744
2	113	470
2	114	211
2	115	2405
2	116	499
2	117	3
2	118	3445
2	119	3309
2	120	1
2	121	7888
2	122	470
2	123	8574
2	124	5374
2	125	4
2	126	607
2	127	346
2	128	7417
2	129	949
2	130	1463
2	131	8450
2	132	983
2	133	1752
2	134	4102
2	135	1795
2	136	3387
2	137	150
2	138	1306
2	139	11150
2	140	3482
2	141	1087
2	142	6238
2	143	2806
2	144	7966
2	145	166
2	146	1118
2	147	760
2	148	3355
2	149	1
2	150	96
2	151	1311
2	152	127
2	153	2307
2	154	10414
2	155	6
2	156	9
2	157	10
2	158	2328
2	159	54
2	160	4827
2	161	554
2	162	1341
2	163	118
2	164	5227
2	165	48
2	166	10
2	167	217
2	168	192
2	169	341
2	170	6960
2	171	1398
2	172	88
2	173	1613
2	174	7021
2	175	220
2	176	819
2	177	937
2	178	1288
2	179	6395
2	180	243
2	181	7
2	182	593
2	183	200
2	184	947
2	185	2176
2	186	765
2	187	807
2	188	3451
2	189	730
2	190	2372
2	191	4252
2	192	629
2	193	708
2	194	806
2	195	597
2	196	223
2	197	488
2	198	1693
2	199	479
2	200	62
2	201	816
2	203	295
2	204	518
2	205	577
2	206	2181
2	207	5092
2	208	210
2	209	463
2	210	433
2	211	224
2	212	884
2	213	5644
2	214	713
2	215	680
2	216	811
2	217	2236
2	218	735
2	219	316
2	220	26
2	221	48
2	222	2022
2	223	945
2	224	124
2	225	522
2	226	220
2	227	49
2	228	521
2	229	12
2	230	1983
2	231	164
2	232	6197
2	233	647
2	234	157
2	235	541
2	236	5040
2	237	3804
2	238	105
2	239	1011
2	240	105
2	241	633
2	242	47
2	243	384
2	244	22
2	245	268
2	246	245
2	247	638
2	248	567
2	249	7152
2	250	2820
2	251	876
2	252	158
2	253	321
2	254	731
2	255	809
2	256	756
2	257	3622
2	258	78
2	259	1512
2	260	295
2	261	510
2	262	1064
2	263	1347
2	264	38
2	265	733
2	266	321
2	267	241
2	268	1038
2	269	775
2	270	1
2	271	537
2	272	38
2	273	88
2	274	701
2	275	542
2	276	444
2	277	339
2	278	5
2	279	374
2	280	5728
2	281	2701
2	282	51
2	283	304
2	284	179
2	285	1020
2	286	858
2	287	1005
2	288	17
2	289	293
2	290	160
2	291	643
2	292	148
2	293	66
2	294	1265
2	295	152
2	296	1673
2	297	44
2	298	249
2	299	728
2	300	263
2	301	1
2	302	1528
2	303	35
2	304	144
2	305	193
2	306	368
2	307	1294
2	308	198
2	309	81
2	310	68
2	311	1201
2	312	600
2	313	122
2	314	1321
2	315	833
2	316	89
2	317	191
2	318	15
2	319	374
2	320	344
2	321	10049
2	322	324
2	323	534
2	324	1384
2	325	2880
2	326	393
2	327	231
2	328	512
2	329	173
2	330	418
2	331	6
2	332	316
2	333	61
2	334	99
2	335	104
2	336	2225
2	337	312
2	338	186
2	339	540
2	340	17
2	341	332
2	342	312
2	343	706
2	344	806
2	345	657
2	346	91
2	347	289
2	348	1148
2	349	2847
2	350	152
2	351	7
2	352	519
2	353	283
2	354	246
2	355	443
2	356	27
2	357	315
2	358	31
2	359	608
2	360	165
2	361	250
2	362	275
2	363	1382
2	364	551
2	365	139
2	366	82
2	367	24
2	368	1343
2	369	6
2	370	26
2	371	36
2	372	121
2	373	654
2	374	41
2	375	417
2	376	65
2	377	1
2	378	14
2	379	279
2	380	580
2	381	442
2	382	30
2	383	2737
2	384	1124
2	385	69
2	386	3
2	387	1
2	388	837
2	389	179
2	390	177
2	391	356
2	392	206
2	393	41
2	394	12
2	395	43
2	396	30
2	397	186
2	398	103
2	399	695
2	400	399
2	401	281
2	402	74
2	403	6716
2	404	56
2	405	610
2	406	315
2	407	530
2	408	28
2	409	54
2	410	244
2	411	240
2	412	46
2	413	228
2	414	119
2	415	31
2	416	126
2	417	38
2	418	5
2	419	4725
2	420	508
2	421	453
2	422	1087
2	423	166
2	424	143
2	425	692
2	426	86
2	427	68
2	428	8
2	429	50
2	430	513
2	431	101
2	432	418
2	433	423
2	434	211
2	435	494
2	436	189
2	437	618
2	438	154
2	439	116
2	440	23
2	441	81
2	442	989
2	443	22
2	444	358
2	445	5800
2	446	2260
2	447	860
2	448	225
2	449	294
2	450	485
2	451	175
2	452	813
2	453	762
2	454	8319
2	455	800
2	456	176
2	457	202
2	458	216
2	459	1243
2	460	179
2	461	1047
2	462	75
2	463	8
2	464	688
2	465	31
2	466	50
2	467	260
2	468	2
2	469	392
2	470	1682
2	471	42
2	472	142
2	473	37
2	474	87
2	475	754
2	476	169
2	477	164
2	478	454
2	479	86
2	480	93
2	481	540
2	482	198
2	483	633
2	484	38
2	485	17
2	486	145
2	487	252
2	488	374
2	489	238
2	490	416
2	491	4
2	492	86
2	493	11
2	494	104
2	495	15
2	496	2459
2	497	31
2	498	459
2	499	206
2	500	15
4	1	2371132
4	3	28
4	4	594
4	5	27
4	6	2
4	7	10
4	8	12
4	9	421
4	10	5
4	11	13943
4	12	132
4	13	5823
4	14	16
4	15	20
4	16	3
4	17	12436
4	18	2
4	19	164
4	20	4
4	21	3
4	22	8
4	23	23752
4	24	34
4	25	7
4	26	23
4	27	18
4	28	58
4	29	5
4	30	5840
4	32	10
4	33	10696
4	34	69
4	35	19
4	36	24
4	37	1
4	38	4
4	39	25641
4	41	7
4	42	6273
4	43	434
4	44	1
4	45	4511
4	46	20
4	47	3
4	48	3471
4	49	118
4	50	94
4	51	5197
4	52	32
4	53	6249
4	54	67
4	55	15605
4	56	2559
4	57	5
4	58	100
4	59	3
4	60	47
4	61	36439
4	62	4
4	63	16
4	64	1269
4	65	2281
4	66	57
4	68	46
4	69	3630
4	70	51556
4	72	66
4	73	44949
4	74	4278
4	76	3
4	77	12
4	79	45186
4	80	78
4	81	14
4	82	2937
4	83	13079
4	84	878
4	85	59
4	86	20
4	87	737
4	88	4490
4	89	13178
4	90	34
4	91	6657
4	92	90
4	93	1
4	94	10209
4	96	4627
4	97	1853
4	99	2
4	100	280
4	101	4755
4	102	6
4	103	26230
4	104	1633
4	105	1030
4	106	88
4	107	1385
4	108	65
4	109	1
4	111	2
4	112	10724
4	113	2054
4	114	2
4	115	19612
4	116	81
4	117	50
4	118	4
4	119	10137
4	120	1
4	121	17674
4	122	15590
4	123	1587
4	124	11
4	125	7
4	126	1107
4	127	10620
4	128	536
4	129	2519
4	130	1199
4	131	725
4	132	1587
4	133	8982
4	134	1222
4	135	6463
4	136	6
4	137	123
4	138	3955
4	139	1
4	140	1
4	141	2
4	142	5
4	143	13011
4	144	55
4	145	1
4	146	17476
4	147	33
4	148	16443
4	149	3
4	150	1
4	151	1414
4	152	7517
4	153	163
4	154	92
4	155	2
4	156	3762
4	157	1
4	158	344
4	159	32
4	160	17
4	161	3481
4	163	6767
4	164	1
4	165	28
4	166	386
4	167	1171
4	168	4313
4	169	435
4	170	42
4	171	8
4	172	254
4	173	20758
4	174	3109
4	175	7007
4	176	3
4	177	12328
4	178	350
4	179	4975
4	180	52
4	181	3573
4	182	1396
4	183	30
4	184	33435
4	185	5004
4	186	10959
4	187	4285
4	188	1271
4	189	3072
4	190	7
4	191	183
4	192	14952
4	193	3902
4	194	6608
4	195	1
4	196	3
4	198	727
4	199	2132
4	200	1
4	202	3
4	203	1636
4	204	2505
4	205	14234
4	206	3920
4	207	186
4	208	2695
4	209	6114
4	210	549
4	211	10
4	212	14261
4	213	4
4	214	6973
4	215	4284
4	216	4339
4	217	19
4	219	1
4	220	9207
4	221	347
4	222	6237
4	223	605
4	224	7
4	225	51
4	226	5308
4	227	375
4	228	2107
4	229	9677
4	230	16
4	231	1932
4	232	6
4	233	1142
4	235	1769
4	236	2
4	237	690
4	238	5646
4	239	896
4	240	130
4	241	132
4	242	687
4	243	5704
4	244	317
4	245	4589
4	246	6149
4	247	281
4	248	103
4	249	3
4	250	3904
4	251	1357
4	252	30
4	253	3214
4	254	1483
4	255	3905
4	256	2597
4	257	127
4	258	782
4	259	2514
4	260	1464
4	261	100
4	262	9854
4	263	8310
4	264	5747
4	265	1452
4	266	9906
4	267	2343
4	268	4424
4	269	2974
4	270	1
4	271	109
4	272	13326
4	273	3041
4	274	639
4	275	5056
4	276	3142
4	277	1363
4	278	181
4	279	10180
4	282	31
4	283	2974
4	284	240
4	285	7279
4	286	2953
4	287	609
4	288	2251
4	289	2169
4	290	6356
4	291	635
4	292	1866
4	293	1704
4	294	3801
4	295	5233
4	297	10769
4	298	3203
4	299	4519
4	300	2660
4	301	1
4	302	4971
4	303	3085
4	304	12395
4	305	265
4	306	2979
4	307	8746
4	308	24239
4	309	851
4	310	11
4	311	4352
4	312	5317
4	313	1397
4	314	2688
4	315	4386
4	316	534
4	317	839
4	318	1
4	319	3424
4	320	28
4	322	941
4	323	7314
4	324	1
4	325	11
4	326	1138
4	327	1222
4	328	2091
4	329	379
4	330	5681
4	331	920
4	332	5576
4	333	7575
4	334	8
4	335	17419
4	336	133
4	337	352
4	338	3669
4	339	1876
4	340	49
4	341	972
4	342	3809
4	343	1
4	344	3338
4	345	1147
4	346	6583
4	347	4091
4	348	1785
4	349	212
4	350	1243
4	352	2758
4	353	491
4	354	3
4	355	461
4	356	16
4	357	2084
4	358	1
4	359	1808
4	360	1985
4	361	3720
4	362	25
4	363	4004
4	364	5791
4	365	1062
4	366	3762
4	367	1700
4	368	299
4	369	542
4	370	7
4	371	5004
4	372	7
4	373	995
4	374	11
4	375	1541
4	376	2756
4	379	3486
4	380	5138
4	381	835
4	384	3832
4	385	3706
4	386	1
4	387	15855
4	388	2
4	389	462
4	390	677
4	391	1853
4	392	4561
4	393	9032
4	395	728
4	396	1798
4	397	1561
4	398	503
4	399	285
4	400	554
4	401	22
4	402	3660
4	403	12
4	404	352
4	405	2465
4	406	3108
4	407	5856
4	408	2290
4	409	533
4	410	6607
4	411	1911
4	412	1416
4	413	1364
4	414	2615
4	416	37
4	417	4360
4	418	4825
4	419	207
4	420	1702
4	421	1088
4	422	3683
4	423	294
4	424	465
4	425	436
4	426	1943
4	427	1441
4	428	57
4	429	1057
4	430	672
4	431	1799
4	432	1762
4	433	880
4	434	956
4	435	1185
4	436	312
4	437	1282
4	438	24
4	439	593
4	440	94
4	441	2
4	442	5321
4	443	1240
4	444	3003
4	446	1451
4	447	489
4	448	812
4	449	5454
4	450	1210
4	451	2206
4	452	9684
4	453	227
4	455	1855
4	456	5329
4	457	704
4	458	8332
4	459	592
4	460	177
4	461	1
4	462	1872
4	463	42
4	464	2623
4	465	361
4	466	251
4	467	1888
4	468	6165
4	469	2299
4	470	1
4	471	1882
4	472	820
4	473	3413
4	474	299
4	475	1055
4	476	1095
4	477	1295
4	478	1082
4	479	37
4	480	1407
4	481	8095
4	482	1039
4	483	4753
4	484	2603
4	485	3402
4	486	3129
4	487	992
4	488	2125
4	489	1359
4	490	1111
4	491	193
4	492	2412
4	494	1201
4	495	897
4	496	2
4	497	2152
4	498	1345
4	499	881
4	500	16
5	1	1015077
5	3	148
5	4	239176
5	5	31
5	6	44
5	7	13013
5	8	25511
5	9	139752
5	10	160807
5	11	344674
5	12	34329
5	13	30
5	14	83405
5	15	16831
5	16	13702
5	17	25683
5	18	30046
5	19	10631
5	20	31605
5	21	27817
5	22	50648
5	23	20518
5	24	10168
5	25	25898
5	26	4781
5	27	1
5	28	26099
5	29	7826
5	30	15232
5	32	617
5	33	13488
5	34	12
5	35	27319
5	36	6741
5	37	93933
5	38	9169
5	39	18625
5	40	18297
5	41	6331
5	42	10686
5	43	12036
5	44	7972
5	45	10574
5	46	4350
5	47	17872
5	48	9883
5	49	8835
5	50	71549
5	51	2020
5	52	82
5	53	11292
5	54	13
5	55	98
5	56	12069
5	57	4890
5	58	6070
5	59	39569
5	60	6279
5	61	4828
5	62	7562
5	63	2506
5	64	2702
5	65	6730
5	66	50
5	67	98715
5	68	13780
5	69	4643
5	70	4323
5	71	100
5	72	16066
5	73	1878
5	74	9492
5	76	11008
5	77	20583
5	78	409
5	79	1798
5	80	7538
5	81	7320
5	82	8586
5	83	1206
5	84	1533
5	85	15451
5	86	7557
5	87	4438
5	88	10379
5	89	1189
5	90	86
5	91	2235
5	92	469
5	93	7136
5	94	11176
5	95	13414
5	96	1572
5	97	60
5	98	14
5	99	8709
5	100	4632
5	101	1749
5	102	11888
5	103	987
5	104	3300
5	105	879
5	106	6
5	107	1144
5	108	1
5	109	512
5	110	7649
5	111	7014
5	112	428
5	113	5835
5	114	2418
5	115	1975
5	116	1638
5	117	11
5	118	1831
5	119	3032
5	120	1
5	121	4543
5	122	576
5	123	7228
5	124	1870
5	125	7
5	126	1911
5	127	53
5	128	4070
5	129	2190
5	130	1012
5	131	5692
5	132	607
5	133	666
5	134	4845
5	135	12237
5	136	1767
5	137	11407
5	138	861
5	139	5903
5	140	8107
5	141	658
5	142	2381
5	143	1787
5	144	2528
5	145	962
5	146	889
5	147	661
5	148	1175
5	149	13
5	150	2213
5	151	824
5	152	157
5	153	3247
5	154	13493
5	155	5
5	156	13
5	157	435
5	158	3913
5	159	2085
5	160	1421
5	161	710
5	162	1316
5	163	197
5	164	1364
5	165	29
5	166	18
5	167	165
5	168	271
5	169	208
5	170	6970
5	171	1346
5	172	1770
5	173	827
5	174	5743
5	175	211
5	176	18363
5	177	354
5	178	1340
5	179	3200
5	180	577
5	181	7
5	182	12091
5	183	391
5	184	655
5	185	1373
5	186	568
5	187	1276
5	188	983
5	189	572
5	190	417
5	191	1183
5	192	370
5	193	1123
5	194	780
5	195	461
5	196	428
5	197	1268
5	198	948
5	199	310
5	200	4619
5	201	819
5	202	1
5	203	13
5	204	901
5	205	269
5	206	2251
5	207	8548
5	208	271
5	209	566
5	210	535
5	211	125
5	212	271
5	213	2581
5	214	758
5	215	503
5	216	559
5	217	1189
5	218	4896
5	219	1356
5	220	50
5	221	460
5	222	3001
5	223	1108
5	224	3652
5	225	399
5	226	205
5	227	38
5	228	5147
5	229	55
5	230	1210
5	231	1631
5	232	3916
5	233	822
5	234	26983
5	235	411
5	236	1672
5	237	177
5	238	111
5	239	9487
5	240	296
5	241	138
5	242	497
5	243	218
5	244	1787
5	245	192
5	246	318
5	247	109
5	248	121
5	249	2337
5	250	1593
5	251	5310
5	252	159
5	253	538
5	254	393
5	255	459
5	256	429
5	257	1373
5	258	47
5	259	925
5	260	1431
5	261	114
5	262	708
5	263	1853
5	264	148
5	265	7270
5	266	213
5	267	1552
5	268	701
5	269	666
5	270	2
5	271	109
5	272	64
5	273	324
5	274	335
5	275	542
5	276	624
5	277	382
5	278	174
5	279	256
5	280	20320
5	281	1803
5	282	711
5	283	324
5	284	323
5	285	410
5	286	8358
5	287	587
5	288	34
5	289	1430
5	290	118
5	291	383
5	292	146
5	293	75
5	294	3102
5	295	127
5	296	1029
5	297	60
5	298	370
5	299	712
5	300	347
5	301	44
5	302	1450
5	303	15
5	304	114
5	305	1707
5	306	379
5	307	1157
5	308	82
5	309	142
5	310	200
5	311	180
5	312	613
5	313	3178
5	314	2096
5	315	241
5	316	229
5	317	5142
5	318	850
5	319	529
5	320	4683
5	321	13758
5	322	1353
5	323	496
5	324	2114
5	325	271
5	326	594
5	327	226
5	328	827
5	329	925
5	330	336
5	331	36
5	332	192
5	333	124
5	334	157
5	335	121
5	336	466
5	337	120
5	338	68
5	339	3224
5	340	68
5	341	391
5	342	498
5	343	1094
5	344	627
5	345	410
5	346	105
5	347	435
5	348	801
5	349	1875
5	350	847
5	351	1070
5	352	104
5	353	692
5	354	179
5	355	873
5	356	581
5	357	394
5	358	697
5	359	520
5	360	243
5	361	248
5	362	664
5	363	708
5	364	370
5	365	150
5	366	329
5	367	134
5	368	1003
5	369	41
5	370	625
5	371	12
5	372	236
5	373	401
5	374	29
5	375	273
5	376	204
5	377	1247
5	378	993
5	379	364
5	380	165
5	381	297
5	382	762
5	383	956
5	384	1164
5	385	185
5	386	11
5	387	146
5	388	671
5	389	114
5	390	514
5	391	294
5	392	277
5	393	28
5	394	1297
5	395	24
5	396	59
5	397	81
5	398	138
5	399	926
5	400	230
5	401	549
5	402	101
5	403	3145
5	404	153
5	405	641
5	406	648
5	407	228
5	408	54
5	409	52
5	410	233
5	411	482
5	412	157
5	413	386
5	414	96
5	415	668
5	416	7857
5	417	190
5	418	14
5	419	3111
5	420	335
5	421	284
5	422	571
5	423	495
5	424	107
5	425	101
5	426	68
5	427	82
5	428	1600
5	429	57
5	430	342
5	431	204
5	432	265
5	433	269
5	434	1138
5	435	271
5	436	530
5	437	591
5	438	279
5	439	76
5	440	116
5	441	245
5	442	628
5	443	21
5	444	354
5	445	1490
5	446	509
5	447	547
5	448	1091
5	449	346
5	450	171
5	451	146
5	452	261
5	453	393
5	454	6597
5	455	201
5	456	111
5	457	1340
5	458	298
5	459	980
5	460	2448
5	461	496
5	462	31
5	463	1224
5	464	531
5	465	235
5	466	36
5	467	260
5	468	24
5	469	620
5	470	1301
5	471	40
5	472	373
5	473	78
5	474	160
5	475	837
5	476	1051
5	477	172
5	478	286
5	479	40
5	480	110
5	481	118
5	482	96
5	483	369
5	484	87
5	485	175
5	486	135
5	487	247
5	488	551
5	489	452
5	490	251
5	491	6
5	492	85
5	493	93
5	494	60
5	495	700
5	496	1517
5	497	68
5	498	451
5	499	1163
5	500	806
6	1	144
6	3	2725300
6	4	10
6	5	36
6	6	17
6	8	7
6	9	5
6	10	21
6	11	231585
6	12	4
6	13	1
6	14	1
6	15	1
6	16	2
6	17	30
6	18	7
6	20	4
6	21	2
6	22	4
6	23	17
6	25	6
6	26	2
6	28	1
6	29	1
6	30	9
6	32	1
6	33	11
6	36	1
6	37	7
6	39	4
6	40	1
6	41	2
6	42	13
6	43	2
6	45	12
6	46	2
6	47	4
6	48	6
6	49	1
6	50	1
6	51	1
6	53	10
6	56	5
6	57	1
6	58	2
6	59	4
6	62	1
6	63	1
6	64	3
6	65	4
6	66	6
6	68	1
6	74	5
6	76	8
6	77	2
6	82	7
6	84	2
6	85	1
6	87	2
6	88	2
6	90	4
6	93	2
6	98	138
6	101	2
6	102	1
6	104	4
6	105	2
6	106	4923
6	107	41
6	111	1
6	113	5
6	114	1
6	116	2
6	118	1
6	119	2
6	124	2
6	129	1
6	132	2
6	138	2
6	139	4
6	151	1
6	153	1
6	154	1
6	160	1
6	162	1
6	170	1
6	176	2
6	180	1
6	195	2
6	197	4
6	202	174
6	207	1
6	221	11
6	223	1
6	236	1
6	239	3428
6	260	1
6	284	1
6	289	2
6	291	3
6	313	1
6	322	2
6	323	1
6	324	1
6	325	1
6	356	1
6	370	1
6	381	1
6	445	5
6	453	1
6	454	1
6	470	1
6	499	2
7	1	700048
7	3	9
7	4	415642
7	5	599
7	6	422
7	7	68
7	8	40
7	9	70420
7	10	129
7	11	10347
7	12	258
7	13	3837
7	14	6
7	15	43
7	16	5833
7	17	18171
7	18	44
7	19	131
7	20	28
7	21	14
7	22	16
7	23	12620
7	24	1101
7	25	4451
7	26	50
7	27	49
7	28	866
7	29	41
7	30	5854
7	32	3
7	33	8535
7	34	3806
7	35	12183
7	36	12
7	37	8
7	38	10
7	39	11482
7	40	2
7	41	20978
7	42	6242
7	43	38
7	44	5
7	45	4286
7	46	25767
7	47	3
7	48	4097
7	49	435
7	50	308
7	51	436
7	52	50
7	53	6278
7	54	25
7	55	429
7	56	3094
7	57	12841
7	58	63
7	59	63
7	60	7204
7	61	10244
7	62	5
7	63	14965
7	64	1507
7	65	2337
7	66	88
7	67	3972
7	68	52
7	69	4283
7	70	6635
7	71	8
7	72	1423
7	73	267
